kin_weight_same_lineage,kin_weight_other_lineage,kin_bias_ratio,B_plus_scale,C_scale,mutation_rate,replicate,mean_final_trait,std_final_trait,min_final_trait,max_final_trait
1.3,0.4,3.25,0.8,0.2,0.01,4,0.2477106364854096,0.11153671459346089,0.12114467164362658,0.32285618217361933
1.3,0.4,3.25,0.8,0.2,0.01,5,0.2569866607261056,0.04554930886108224,0.11926604755157912,0.26009703785494226
1.3,0.4,3.25,0.8,0.3,0.01,0,0.16583099660957057,0.07943423754119691,0.11735848947544662,0.17496765677888848
1.3,0.4,3.25,0.8,0.3,0.01,1,0.17855476389606853,0.06257236427446013,0.11862336521493885,0.19321410845582143
1.3,0.4,3.25,0.8,0.3,0.01,2,0.18029692919842213,0.042527594351649586,0.11719227657992695,0.1861457571815115
1.3,0.4,3.25,0.8,0.3,0.01,3,0.19185752504738193,0.0409512345067072,0.11566797865429455,0.1954190289276475
1.3,0.4,3.25,0.8,0.3,0.01,4,0.10002200406487285,0.08193022895506955,0.10198623223263666,0.29732846787516165
1.3,0.4,3.25,0.8,0.3,0.01,5,0.16751404214256727,0.032240079219641345,0.11742026216702392,0.16807658708063802
1.3,0.4,3.25,1.0,0.1,0.01,0,0.36521311361680797,0.03805636172290616,0.11987586841713165,0.3640811070212694
1.3,0.4,3.25,1.0,0.1,0.01,1,0.3538091558155374,0.03436976938753513,0.11862336521493885,0.35332614417116814
1.3,0.4,3.25,1.0,0.1,0.01,2,0.3021944796158199,0.04659667951615313,0.11757638181640452,0.30252259145843285
1.3,0.4,3.25,1.0,0.1,0.01,3,0.41108335608743646,0.0704718814222349,0.11753118812823783,0.4108866725206605
1.3,0.4,3.25,1.0,0.1,0.01,4,0.3759356258408698,0.044050973509893294,0.12114467164362658,0.37629680200646054
1.3,0.4,3.25,1.0,0.1,0.01,5,0.2999436796053008,0.04637400269337272,0.11926604755157912,0.2984058282515971
1.3,0.4,3.25,1.0,0.2,0.01,0,0.261086590680512,0.020591411702714186,0.11951676950783711,0.2605053910900581
1.3,0.4,3.25,1.0,0.2,0.01,1,0.3208955975863481,0.03456801025411172,0.11862336521493885,0.32059421286222656
1.3,0.4,3.25,1.0,0.2,0.01,2,0.2271933289340708,0.054653041366217917,0.11757638181640452,0.24258706988465317
1.3,0.4,3.25,1.0,0.2,0.01,3,0.2305807515534108,0.04156222510498531,0.11753118812823783,0.234615507488857
1.3,0.4,3.25,1.0,0.2,0.01,4,0.35824545721778,0.03084488910519563,0.12114467164362658,0.36156467157997046
1.3,0.4,3.25,1.0,0.2,0.01,5,0.2456918461741346,0.034067884438484956,0.11926604755157912,0.24567916719389343
1.3,0.4,3.25,1.0,0.3,0.01,0,0.1730529930166996,0.06639167448464989,0.11810793113902568,0.22921966124382653
1.3,0.4,3.25,1.0,0.3,0.01,1,0.22434175068749276,0.04502114336014823,0.11862336521493885,0.22694332322501035
1.3,0.4,3.25,1.0,0.3,0.01,2,0.21184531879488444,0.03289220879119723,0.11757638181640452,0.2126192864898807
1.3,0.4,3.25,1.0,0.3,0.01,3,0.2493458293335734,0.05864346562566686,0.11743815201020495,0.2459713457586576
1.3,0.4,3.25,1.0,0.3,0.01,4,0.0845372911654242,0.04784201819936836,0.08783495961747102,0.3048961621961353
1.3,0.4,3.25,1.0,0.3,0.01,5,0.1947542633356789,0.04823447732584468,0.11926604755157912,0.2037024079732396
1.3,0.4,3.25,1.2,0.1,0.01,0,0.3609346505050846,0.021815008575529798,0.11987586841713165,0.36093511895610164
1.3,0.4,3.25,1.2,0.1,0.01,1,0.39500911710194525,0.04668074006458222,0.11862336521493885,0.3934578244539034
1.3,0.4,3.25,1.2,0.1,0.01,2,0.3540732142713678,0.05316437518722633,0.11757638181640452,0.3510858615280193
1.3,0.4,3.25,1.2,0.1,0.01,3,0.39259194975482054,0.060644922207175635,0.11753118812823783,0.3895913386199433
1.3,0.4,3.25,1.2,0.1,0.01,4,0.41229737373452385,0.030529759358032038,0.12114467164362658,0.41098648394768944
1.3,0.4,3.25,1.2,0.1,0.01,5,0.42325636540713446,0.04589549850986558,0.11926604755157912,0.4228414616759759
1.3,0.4,3.25,1.2,0.2,0.01,0,0.3413427148134764,0.07242966240705596,0.11987586841713165,0.33460823170754517
1.3,0.4,3.25,1.2,0.2,0.01,1,0.31414316628508954,0.025802673566908137,0.11862336521493885,0.3126734040376828
1.3,0.4,3.25,1.2,0.2,0.01,2,0.3218870904783246,0.06358754493813747,0.11757638181640452,0.32365226580065215
1.3,0.4,3.25,1.2,0.2,0.01,3,0.29525824434776704,0.03805734804275509,0.11753118812823783,0.29593611261570196
1.3,0.4,3.25,1.2,0.2,0.01,4,0.360439174534461,0.04129614673758074,0.12114467164362658,0.3606908922502783
1.3,0.4,3.25,1.2,0.2,0.01,5,0.3448987432689797,0.048268244852615154,0.11926604755157912,0.3435900390194862
1.3,0.4,3.25,1.2,0.3,0.01,0,0.23874830368516844,0.07462157500183583,0.1190317840932492,0.23669934436671033
1.3,0.4,3.25,1.2,0.3,0.01,1,0.25987431601657357,0.026385701786451755,0.11862336521493885,0.26546689920615635
1.3,0.4,3.25,1.2,0.3,0.01,2,0.2566210969978132,0.05321051145299407,0.11757638181640452,0.2559519425610532
1.3,0.4,3.25,1.2,0.3,0.01,3,0.2507813881419728,0.04677544406735992,0.11753118812823783,0.2524084289844628
1.3,0.4,3.25,1.2,0.3,0.01,4,0.2383014766681022,0.10811990472642702,0.12114467164362658,0.3113314126570972
1.3,0.4,3.25,1.2,0.3,0.01,5,0.21159138718008327,0.05114493353125951,0.11926604755157912,0.2187344929320554
